Index,Extraction,Mouse,Strain,Diet,Sex,Acetatic acid,Propynoate,Propenoic acid C3:1,C3:0 (Propionic acid),Glycine,Glycolate,Pyruvate,C4:0 (Butyric acid),Alanine,Lactate,Oxobutanoic acid,Aminobutanoic acid (ABA),Hydroxybutanoic acid,Serine,D-Glyceric acid,Catechol,N-Acetylimidazole,Uracil,Pyrroline carboxylic acid,Proline,Fumarate,Ketovaline,Aspartate semialdehyde,Valine; Betaine,Succinate,Threonine,Mercaptopyruvic acid,Phenylacetaldehyde,3-Mercaptolactate,Benzoate,Nicotinamide,Nicotinate,Taurine,5-Amino-4-imidazolecarboxyamide,Oxoproline,Itaconate,4-Methyl-2-oxopentanoate,5-Aminolevulinic acid,Creatine,(Iso)Leucine,Ornithine,Aspartate,Malate,Deoxyribose,Hypoxanthine,Phenyl acetate,Anthranilate,Isoniazid,Phenyl acetate,Carbamoyl phosphate,Cycloheptanecarboxylic acid,Octanoic acid,4-Acetamidobutanoate,Oxoglutarate,Glutamine,"Indole-5,6-quinone",Glutamate,Hydroxyglutarate,Methionine,Pentose,4-Coumaryl alcohol,Perillyl aldehyde,Oxidized dithiothreitol,Xanthine,N1-Methyl-2-pyridone-5-carboxamide,3-Sulfinoalanine,Gentisic acid,Histidine,Phosphoglycolic acid,Indoleacetaldehyde,Oxoadipate,Propylhydroxypentanoic acid,"4,6-Dihydroxyquinoline",Aminoadipate,Deoxyhexose,Phenylalanine,Methylxanthine,Urate,Glycerone phosphate,Glycerol 3-phosphate,Decanoic acid (FA10:0),Phenol sulfate,Formimino-Glu,Acetylornithine,Arginine,Acetyl-Asp,Citrulline,Hexuronic acid; Ascorbate,Glucono-lactone,Hexosamine,7-Aminomethyl-7-carbaguanine,Hexose,Theophylline,Tyrosine,Homovanillic acid,4-Pyridoxate,3-Phosphonooxypyruvate,Phosphoserine,6-Thiourate,Acetyl-Glu,Oxalosuccinic acid,(Iso)Citrate,"5,6-Dihydroxyindole-2-carboxylic acid",Phenylacetylglycine,Caffeine,Methyl-Tyr,Hexonic acid,P-homoserine,Dodecanoic acid (FA12:0),Indolepyruvate,L-Acetylcarnitine,Tryptophan,Xanthurenic acid,"4-(2-Aminophenyl)-2,4-dioxobutanoic acid",Glucaric acid,Sedoheptulose,3-Carbamoyl-2-phenylpropionic acid,Glycerylphosphorylethanolamine,Pantothenic acid,N-Acetylgalactosamine,L-Glutamic acid 5-phosphate,Deoxyuridine,C14:0,Pentose P,Dyspropterin,6-Lactoyltetrahydropterin,Felbamate,Anserine,Palmitaldehyde,Thymidine,Cytidine,Fucose 1-phosphate,Uridine,Biotin,Cytidine,Linamarin,Pyridoxamine 5'-phosphate,Pyridoxine 5'-phosphate,S-Acetyldihydrolipoamide-E,Gamma-Glutamylcysteine,Deoxyadenosine,Deoxyinosine,5-L-Glutamyl-taurine,Palmitoleic acid,Glycerophosphocholine,Hexose-P,Adenosine,Inosine,Stearidonic acid,Alpha-Linolenic acid,C18:2,Guanosine,Xanthosine,Retinal,Vitamin A,Sedoheptulose 1-phosphate,"trans-3,4-Dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene",Androsterone,5-Aminoimidazole ribonucleotide,"9,10-Epoxyoctadecenoic acid",Sphingosine,All-trans-retinoic acid,N-Acetylgalactosamine 4-sulphate,Eicosapentaenoic acid,16a-Hydroxydehydroisoandrosterone,Arachidonic acid,"8,11,14-Eicosatrienoic acid",Glutathione,dUMP,13-L-Hydroperoxylinoleic acid,4-Hydroxyretinoic acid,Leukotriene A4,Octanoylglucuronide,"5,6-Epoxy-8,11,14-eicosatrienoic acid",CMP,UMP,N-Glycolylneuraminic acid,"2,3-Epoxyaflatoxin B1",C22:6,Famotidine,AICAR,Disaccharide,Cortexolone,AMP,Inosinic acid,S-(Formylmethyl)glutathione,PGH3,Tetrahydrocorticosterone,Prostaglandin E2,3-Methoxy-4-hydroxyphenylglycol glucuronide,Aldosterone,GMP,6-Thioinosine-5'-monophosphate,Dihydrocortisol,Tetrahydrocortisol,Tetrahydrocortisol,Orotidylic acid,Dehydroepiandrosterone sulfate,Prostaglandin G2,14-hydroxy-E4-neuroprostane,7-Dehydrodesmosterol,S-Adenosylhomocysteine,dUDP,Chenodeoxycholic acid,UDP,Cholate,LPA(0:0/16:0),dADP,(7R)-7-(5-Carboxy-5-oxopentanoyl)aminocephalosporinate,Thiamine pyrophosphate,ADP,"3 beta,7 alpha-Dihydroxy-5-cholestenoate","LPA(0:0/18:2(9Z,12Z))",LPA(0:0/18:1(9Z)),GDP,CDP-ethanolamine,Se-Adenosylselenomethionine,"3a,7a,12a-Trihydroxy-5b-cholestanoic acid",Morphine-3-glucuronide,Adenylsuccinic acid,Estriol-16-Glucuronide,Cholylglycine,Cholesterol sulfate,2-(a-Hydroxyethyl)thiamine diphosphate,LysoPC(15:0),CDP-choline,LysoPC(16:1(9Z)),Dihydroneopterin triphosphate,LysoPC(16:0),Taurochenodesoxycholic acid,Triose,ATP,LysoPC(17:0),Taurocholic acid,NPC,LysoPC(18:0),6-Mercaptopurine ribonucleoside triphosphate,C16 Cer,ADP-ribose,C18:1 Cer,dTDP-hexose,C18 Cer,UDP-hexose,Protoporphyrinogen IX,Uridine diphosphate-N-acetylglucosamine,Oxidized glutathione,Cytidine monophosphate N-acetylneuraminic acid,Oxidized glutathione,C22 Cer,CMP-N-glycoloylneuraminate,Luteolin 7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide],"Phosphatidylinositol-3,4,5-trisphosphate",C24:1 Cer,2-(S-Glutathionyl)acetyl glutathione,NAD (ox),NAD (ox),NADH (red),Stachyose,PA(16:0/18:1(11Z)),PE(16:1(9Z)/P-18:1(11Z)),"PA(18:0/18:2(9Z,12Z))",PE(16:0/P-18:1(11Z)),PC(15:0/P-16:0),"PE(14:0/20:3(5Z,8Z,11Z))","PE(14:0/20:2(11Z,14Z))",PC(15:0/16:1(9Z)),PC(15:0/16:0),"PE(18:3(6Z,9Z,12Z)/P-18:1(11Z))","PC(14:0/18:4(6Z,9Z,12Z,15Z))","PC(14:0/18:3(6Z,9Z,12Z))","PC(14:0/18:3(6Z,9Z,12Z))",PE(18:1(11Z)/P-18:1(11Z)),"PC(14:0/18:2(9Z,12Z))",PC(15:0/P-18:1(11Z)),PC(15:0/P-18:0),"PE(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(14:0/22:5(4Z,7Z,10Z,13Z,16Z))","PC(18:4(6Z,9Z,12Z,15Z)/P-16:0)","PC(15:0/18:4(6Z,9Z,12Z,15Z))","PC(15:0/18:3(6Z,9Z,12Z))","PC(15:0/18:2(9Z,12Z))","PC(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","PE(O-18:1(1Z)/20:4(5Z,8Z,11Z,14Z))","PC(14:0/20:4(5Z,8Z,11Z,14Z))",PE(20:1(11Z)/P-18:1(11Z)),"PC(14:0/20:2(11Z,14Z))","PE(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PC(15:0/20:5(5Z,8Z,11Z,14Z,17Z))","PC(15:0/20:4(5Z,8Z,11Z,14Z))","PC(15:0/20:2(11Z,14Z))","PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(22:4(7Z,10Z,13Z,16Z)/P-18:1(11Z))","PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))","PE(22:4(7Z,10Z,13Z,16Z)/P-18:0)","PC(14:0/22:4(7Z,10Z,13Z,16Z))",FAD (ox),"PE(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PC(18:1(9Z)/18:1(9Z)),SM(d18:0/22:1(13Z)),"PE(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PC(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))","PC(16:0/22:4(7Z,10Z,13Z,16Z))","PC(16:0/22:4(7Z,10Z,13Z,16Z))"
117,NH24B,575,BXD69,HF,F,18665,22649,17522,12667,8838,2096,13690,804,17968,78554,31935,24507,14045,10825,3583,5016,7285,19358,4105,62477,67262,3460,16515,87686,159677,19102,171254,8807,8130,13927,32468,6544,6613057,2101,100149,17031,2926,35349,15044,227469,27243,34663,118303,1391,129922,36330,4859,3715,2983,3085,10705,10685,5871,564127,103870,93718,37186,6144,4436,5798,2557,32490,103920,2920,15190,5178,213225,29383,2864,2646,1687,3483,22708,9804,89457,43391,206738,4417,190313,14579,59626,4869,6670,3240,8168,4183,1885854,6703,1178,201734,69005,16110,12028,8047,29503,68433,7332,35158,2747,4555,5626,3341,197587,9197,172375,8014,5299,39865,2609,9317,10928,3624,169240,86038,27735,8629,3473,151011,23091,27850,3604,5276,843,2876,409889,9829,99321,35928,1964,11276,2093,3632,4261,69180,2784,4017,531852,16956,209301,27301,447834,5227,131566,1218934,25418,11051,8994,22315,40509,3266,1064,11335,11586,2057,4512,23142,46418,7082,338515,59950,905125,10677,8484,4851,3974,2785,66574,12634,156191,14118,39132,422010,12507,7974,11518993,13729,1123416,58929,46049,7938,7070,9593,3001,2298,26937,3495,6132,14411,23685,10252,1384,2816,2941,1820,58222,5123,3543,10111,22725,14847,10003,26071,8415,71812,2755,4641,10095,5536,13024,6029,5797,27352,11241,1739,5651,130236,6753,131331,7679,2828,5734,6227,578590,14668,7907,76175,6086412,3406,3408,4477,10426,6144,1302,8673,6032,48259,1568,67537,459498,50718,7731,5788,6066,8315,16087,10013,26899,26899,10801,24289,12278,3375,12762,3862,1981,5055,43924,25192,13305,42182,9549,6172,7305,5109,5932,3808,2108,2663,13274,6527,279791,73733,269030,12475,56415,12779,2561,9991,21642,1353688,490356,1276751,93218,20972,136083,12111,82968,30160,4816,4088,5122,3231,14311,217712,626194,46374,12572,17479,17010,155418,11261,52470,11555,12186,84234,2214,3130
118,NH24B,575,BXD69,HF,F,22009,23729,17141,11849,10228,2311,11705,831,17004,79800,35287,25719,14532,9992,3109,5106,6932,21435,4569,60934,69375,3560,13347,86228,158518,18745,163566,9490,7532,14555,32428,6607,6408145,2231,99982,14799,3810,34817,14475,222869,30502,34463,116213,1744,123332,37532,4237,4194,3858,2764,11671,10042,5860,545481,101932,91671,35536,5659,5519,5846,2161,32048,101679,3254,14396,5107,219811,26803,3123,3134,1495,3747,22163,9908,87342,40471,205635,5113,177921,14144,61376,4422,5850,2947,7669,4605,1872069,7157,1450,196829,70810,15667,11741,7249,27151,69235,6590,36856,2261,3710,6071,3993,192405,9879,167646,7638,5782,39110,2589,9651,10670,2725,173445,88812,27983,6305,3366,141274,22778,28956,3985,5637,1425,2970,400225,11159,98434,34497,2806,12030,1334,3864,4013,65645,2915,4596,491515,17432,210667,26421,438309,5555,123659,1184110,25880,11541,9832,23745,41369,3260,917,11238,12101,2229,4412,23977,40598,6063,340394,59134,891478,10447,8325,5311,3547,2614,71751,12131,151652,14350,36962,420925,12330,8632,11396389,12700,1075698,55385,46205,8010,7940,9767,3778,2721,27269,3750,6328,13093,22681,10676,1978,2826,2705,1963,55648,5743,4547,8400,23218,15901,9830,26417,7237,71504,3798,5016,11588,5123,12823,6119,5389,26351,11431,1574,5683,144116,6670,142645,7485,2965,5587,5949,549470,13667,7883,83482,5920194,3299,3280,4216,10708,6056,1481,8201,5846,46122,1832,64865,447595,50641,8081,5837,6531,7611,17432,10122,25757,25757,10843,22652,13349,3220,15246,4277,2203,5246,51664,26930,14871,49681,10331,7023,7718,5918,6679,3838,2800,2889,14234,7509,329294,88643,311480,14294,65807,15331,3465,10798,23975,1585123,582105,1478529,102336,22777,146947,14482,87339,35472,5054,4616,5806,3392,15384,244213,724777,52092,14832,18902,17465,178538,11700,57622,13170,13756,97221,2210,3378
119,NH24A,582,BXD79,HF,F,18527,15309,17082,10458,10179,1801,10745,482,13677,54025,32948,24827,8293,6463,3891,4767,8379,14379,2546,29282,61071,4560,2496,57406,125774,10579,172469,9342,7549,13719,23864,6402,7916578,1947,128097,12261,4681,4580,7692,182073,26293,31524,128537,1594,145791,35858,5484,3381,3519,4164,12718,7569,37227,670328,105576,102177,17924,5560,5459,6493,3232,26310,150654,2598,5353,5247,181134,20187,3103,3521,2146,3536,4662,5753,67490,33491,149434,3600,256823,17622,80168,3498,3725,2190,4240,2998,1437147,8363,1297,189411,52166,11270,4847,9540,30405,35878,2311,30857,2016,4169,8009,3120,273552,3079,194859,6186,3985,30020,1505,12452,19698,3648,246440,66821,10049,4180,2923,172183,37230,3232,1886,5443,702,2783,402125,10961,59260,33229,2841,12411,1897,4710,4938,2918,3204,4678,565541,18968,209452,13403,724036,4312,96310,1148616,19512,40093,10190,12134,46135,4451,965,9505,14718,4099,4019,21930,28598,4196,212549,33280,955264,10772,8027,3323,3317,2520,8031,10976,105444,21959,47670,124827,11882,7316,12526926,4532,685122,133574,32130,6733,5233,7766,6060,1972,18837,3676,3864,5508,6852,10194,1498,2311,2274,3344,64972,4912,2716,11414,13089,10011,9168,1739,7272,90049,2702,4040,8829,4684,24765,6648,3494,14370,13200,1737,2280,54523,92440,108295,7644,2590,3420,5063,322060,13229,10340,59901,3792108,2394,2451,3549,11143,8192,1144,9157,3510,89184,1305,94129,493063,56118,4583,4926,3403,9295,16829,7862,24205,24173,20332,11524,9417,3349,13188,4623,1939,6940,73475,31384,16271,41215,8926,6909,7441,5203,6817,4077,2624,2891,22612,7097,312705,112738,293618,10465,55606,13584,2349,10282,30127,1032933,562912,963481,90915,18119,168384,12993,84472,25557,6156,4688,4897,3189,17049,265299,353465,32250,12124,11004,10446,145969,13083,56221,8059,8478,60988,2171,2715
120,NH24A,582,BXD79,HF,F,18098,13874,16608,9711,9374,1842,10392,830,14063,54070,31944,25951,8180,6623,3671,4228,6673,16533,2414,28429,58348,4352,2383,57952,126555,11068,169309,7763,8624,14487,23633,5113,8054962,2148,131418,11475,4662,5014,8400,189323,27013,36019,128180,1566,148042,33764,4654,4052,3121,3446,11769,8505,34806,691871,107572,98351,16564,5333,4581,7103,2911,29675,153266,2596,6007,5811,183133,19597,2654,3631,2390,3764,5188,5565,68605,34147,152318,3558,266341,17442,67692,3108,3425,2757,4527,3272,1416006,9092,971,189423,49689,11171,5147,9759,29745,36827,2678,31748,2140,4685,8368,3438,276283,2389,193304,6425,3028,30695,1832,12653,17470,3026,254253,66799,9982,3913,3298,169036,34584,2707,1921,5671,1288,2573,403838,10952,60633,36334,3139,10451,2052,5459,3951,2184,2903,4647,524175,18264,208981,13999,739173,3650,91065,1101229,20696,42138,10984,12130,47920,4779,1329,9875,14423,5025,3836,24470,28097,4062,205276,33005,966068,10860,7686,3325,2514,3495,6069,9656,109398,21797,47421,119555,11808,7144,12693922,4352,696510,137051,32993,6268,5899,6972,6374,2015,19219,4012,3813,6031,7984,11037,1495,3007,2710,2761,64261,5244,2355,12204,13085,10753,7779,1688,7208,90045,2459,4000,8269,4534,25355,6803,2901,15445,13021,1474,2604,54433,92305,101027,7877,2281,3484,5301,313815,12535,9828,56843,3719903,2849,2452,3574,10937,8211,1009,9873,3390,87799,1297,95255,497339,53516,4345,5418,2983,10111,15375,7376,24128,25624,19439,11694,10177,3091,14650,4879,2079,6907,72866,30411,14714,41597,8606,6929,7718,5022,6291,3446,2436,3067,21162,8193,299295,110122,291288,9699,54673,14049,2790,10917,29174,1001883,561504,935772,86816,18235,164367,12220,82144,25011,6792,4568,5077,3220,17101,261391,341693,30932,12080,12901,12153,140417,12981,53125,8373,8854,60835,2347,2938
121,NH24A,267,BXD73b,CD,F,15006,12534,12956,11659,6806,2080,4456,579,10129,50868,32290,25031,11674,7038,5346,5325,7339,21599,1702,24801,29314,4732,2842,49498,139253,10921,167176,9740,10991,16248,20299,5408,7131855,2731,106914,14115,4062,3959,4990,142703,17845,29590,98001,1335,176399,45269,5861,3701,3454,6395,12302,13675,27601,618136,99846,95525,22248,3902,4986,9303,4153,22787,165684,2610,12550,4900,121364,19288,2729,2883,2750,4206,3548,11202,53097,36147,100797,4213,322372,14140,64070,2846,5065,1946,4473,1488,360241,6478,1480,200021,37184,8566,4046,8440,31485,26522,2308,29824,2579,6210,13040,3152,184524,2635,131146,4796,3313,26267,3938,11667,14915,4582,175060,52089,11903,2761,4394,106509,43098,3794,3346,1823,1240,3615,296856,9310,96413,29448,3024,7708,1685,4110,4561,2416,4199,3941,345228,14084,245927,20974,984609,14305,233765,1725591,27941,68055,10914,17543,63966,9236,1936,9684,33393,2726,4205,27373,109090,6504,259440,34102,131518,9274,22802,6102,9812,4963,187729,13844,115770,20703,47874,166946,13147,7098,9997741,6517,595676,153936,6750,11045,5221,11216,2529,3124,28495,4254,4383,6626,11362,5205,1472,7177,4266,6417,74103,5350,4503,9626,64540,15883,7178,1742,9657,67826,3740,6186,13299,3283,20489,5087,12627,10581,9459,2552,11158,155658,5048,169113,7642,3009,3120,7593,2658196,13904,7963,78963,17353742,9872,4028,3978,18487,7342,1394,7387,3027,29332,3866,61070,537564,58773,4582,4179,2475,6786,27226,4608,25418,25418,28312,16705,9119,5028,20633,6147,2273,25304,303449,64607,33210,74889,13435,12649,14216,6976,12653,5788,3496,4767,54338,15355,659842,321830,788377,15367,65981,24427,3266,22192,40647,2012485,960401,2038427,177538,28630,264608,18143,80694,43094,5370,9208,8535,4895,30453,441732,643743,43733,16378,20368,18019,199648,18736,59618,12353,12353,113265,2314,3135
122,NH24A,267,BXD73b,CD,F,16006,12993,13681,11897,7288,2240,4371,500,10661,51126,32711,24629,11474,6707,4338,5862,7567,20169,1681,22914,25872,4392,3993,46411,132666,8928,161693,10661,10256,15309,21146,5873,7098618,2749,107082,13963,3626,4344,3724,138970,18157,27505,99560,1560,180743,45318,4789,3749,3921,5231,11989,13181,28702,615269,104015,96910,22808,3795,6179,9454,3965,24919,165009,2777,12120,5508,123043,18756,2959,3679,2107,4265,4158,10403,53214,37640,95491,4563,323945,16525,59828,2845,4716,1355,3277,1877,350006,6338,1549,202039,38053,8245,3958,8857,30666,24787,1798,30541,2453,6540,12112,3269,183442,2471,127326,4021,3817,26778,3639,10906,15825,4728,180294,50268,12586,3454,4111,101197,41473,3403,3236,1970,1029,3400,293243,10465,99080,28739,3320,8574,1709,3633,3514,2218,3285,4058,313995,13420,243294,19289,995289,13597,213779,1634960,28234,67786,12132,17340,66947,8934,1815,8991,31180,2358,4737,27024,101034,6528,245451,33365,133023,7622,21754,5808,9861,4351,176737,13655,115762,20645,47686,155318,12414,6496,10044525,6429,593635,152441,6572,10136,4439,11363,2592,3602,28386,4216,4136,5493,11874,4569,1486,7236,3622,5835,75168,5237,3747,9326,66736,15958,6401,1629,10997,70710,3476,5670,11914,2916,22415,6202,11679,10486,9846,2932,11617,155566,4575,165884,7948,3331,2370,7607,2671231,13723,8447,75596,17370944,10811,4268,3531,16450,7437,1415,7393,3309,32110,3545,61162,539966,55769,4235,4300,2255,7712,27231,5727,24831,24831,30068,15067,10134,4734,20565,6411,2217,25968,322854,66691,33168,77338,12789,12063,13929,8480,12448,5123,2933,4662,55085,16278,696118,340923,818413,15096,67217,25756,3681,23620,42867,2103114,1007393,2116978,186226,30108,262303,19048,82972,44483,5048,10223,8734,4579,32727,457307,671452,45378,16511,20941,18564,207492,19457,61226,11666,11666,114218,2308,3325
123,NH24B,582,BXD79,HF,F,17456,13026,16169,10653,8196,2459,10701,271,14362,52291,30495,26313,7801,7791,3786,3780,7192,14190,1975,27154,57470,4234,2148,55314,127161,12245,169941,8747,8096,14189,22304,5234,7989669,1978,131136,10403,4720,4407,6990,188098,24331,33291,126332,1631,139420,33441,4857,3921,3258,3117,12766,8597,36478,669245,103750,98476,16623,5746,4622,6747,3136,27214,148037,2162,6202,5408,169298,18371,2611,3410,1915,4098,4559,5327,67910,32348,145112,3151,255317,17029,67753,3717,3007,1821,4037,3038,1380646,8261,1022,186474,51349,9193,4054,9042,30825,35412,2165,29792,1920,2935,8690,2495,271281,2513,191298,6170,2983,27238,1791,12605,17775,3133,238911,64541,9223,4098,3753,175032,33482,2446,1440,5013,876,2748,386380,10466,57854,34482,2878,11423,1693,4803,5369,2206,2534,4247,554200,16752,191810,13789,707077,4517,96573,1147105,20140,40465,10782,11044,41761,9550,1114,7967,16088,3928,3897,22863,28830,3804,201618,32985,897838,10052,7586,2838,2930,2953,6682,9558,100880,20631,47112,119483,12949,7104,12041498,4573,674262,127930,29047,5832,5957,7515,5455,2011,19232,3889,4049,5329,7379,9905,1525,2504,1924,2745,61501,4882,2602,11541,13440,10159,8161,1538,6889,88161,3527,4034,8880,4432,22110,6523,2710,13663,12392,1550,2231,48371,85274,109092,6193,2644,3408,5425,322177,11897,9634,55219,3791428,2367,2452,3315,10956,7733,1038,9497,3337,83476,1201,89678,457943,50032,4321,4780,2988,9045,14875,7276,25072,26368,18432,10999,9838,3200,12747,4718,1755,6813,65694,29152,13001,36335,8473,5885,6913,5129,5913,3452,2097,2942,19746,6401,270984,102420,266707,10376,49410,12383,2570,10316,26608,891614,491290,853193,80465,17638,149695,11741,74386,25068,5843,4859,4834,3166,15820,237172,325988,28775,11958,11607,10881,131319,12687,51709,7672,7613,52706,2159,2970
124,NH24B,582,BXD79,HF,F,16699,13972,18769,10296,9703,2231,10410,565,13785,52495,30613,25331,9020,6837,3447,4067,7937,14167,1745,27758,60247,3555,2260,57112,125734,11898,172757,8275,6979,15239,23533,5923,8049143,2174,129577,10589,5234,4518,7943,185914,27082,34398,127593,1510,145058,35285,4920,3859,3728,3684,12846,7577,34782,683981,103475,102172,18273,5536,5017,6875,2224,26359,154777,2123,5651,4860,184213,20990,2382,3781,1932,3742,4573,5609,69433,32517,144664,3975,265329,17617,68786,3037,3355,2583,3627,2423,1384245,8412,982,187102,50340,11624,4726,9184,32274,38536,2226,30748,2098,2492,9979,2734,270815,2689,191607,6404,3385,30001,1473,11764,17675,3252,251747,65298,8996,3954,3943,176528,34793,2475,1603,5431,876,2898,402800,10784,56095,34608,2935,11260,1844,4894,4883,2324,2635,5157,542132,17763,201276,13540,731859,4075,91640,1106302,19702,38757,11193,10579,42018,4115,1055,9718,15586,4037,4036,22917,27642,4538,196729,32443,942521,10640,6794,3616,2600,2383,6269,9652,102514,23013,47984,114005,11720,7459,12341301,4261,685329,130082,30140,5900,5557,7283,5703,2055,18473,4162,3970,5404,7366,9512,1458,2314,2727,2563,62739,4458,2042,11162,11534,9938,8789,1597,7326,89693,2631,4829,8937,4193,23512,6390,3117,13741,12949,1796,2041,48384,90615,106671,7529,2270,3067,4754,310680,12123,9341,56112,3800210,2261,2163,4033,10230,7858,1200,9844,2931,85835,1505,92898,468960,52210,3996,5184,3575,10341,16354,7860,24477,25882,20227,11193,8734,2814,13265,4284,2274,6329,63144,27172,14039,34965,7414,6330,7096,4576,5392,3351,2404,2674,20129,6714,266399,98125,261312,10078,48028,13013,2515,10388,27004,888256,490210,846874,81934,17054,149784,12054,77078,23057,6998,4953,4425,2820,15024,235969,313577,29154,11207,11069,10518,130487,11749,49962,7340,7695,54900,1958,2813
125,NH24A,559,BXD84,HF,F,18483,21962,15714,11833,10995,1815,12943,566,17713,62945,32288,23447,11313,8480,3951,3915,9137,18842,2804,57017,64634,3052,2926,58989,151714,12891,161604,9908,7633,15380,25224,5625,7729273,2336,113848,19108,3227,3397,4729,172132,28834,23397,67832,1949,78083,44302,4495,3912,3332,3676,13791,8310,19167,593777,98875,83471,37116,4847,4085,4980,2822,26830,97641,2107,7586,5849,192441,24497,2122,2661,2354,4375,7137,5723,70849,29198,105737,4295,212432,17443,65308,3735,3090,1867,3889,3629,2031691,8772,963,186750,71516,18029,9011,9070,30254,65126,1576,41921,2065,5032,7020,3750,204588,4667,178541,8429,4199,39513,2155,11706,14937,2870,219010,37578,9716,6528,3696,123313,25602,2668,1808,1514,1057,3050,508423,9930,77698,42887,2589,13032,1537,4415,6472,2098,1785,4881,283277,21748,175120,25157,448609,4807,108699,831151,27490,12820,9485,16339,33536,4928,1029,9610,15009,2949,3991,29446,47365,4046,232070,36356,1768912,12277,8143,3156,3180,3739,110488,11608,99324,19572,48970,190042,12804,6703,12583204,3658,641772,57323,77814,6889,3713,6510,11709,2652,20197,3428,4369,6863,11171,14753,1050,2689,2188,2267,55521,4128,1990,11164,37087,12773,7427,1174,6020,84215,3112,3669,10666,6492,14465,6744,3402,16984,12662,1901,6214,160824,6829,132398,7869,2460,4103,6180,418574,14558,10836,66715,7921406,3533,2442,3356,11853,9978,2040,9436,7410,68999,1482,81410,545985,58746,7592,4390,2918,8731,22781,11183,34814,34814,26806,22741,12378,3360,17618,2842,1804,7814,83833,36176,15578,48098,11594,8753,9057,3588,7022,3276,2437,3557,22850,8808,408786,119561,466646,11654,58577,15505,2912,14284,33003,1924946,670077,1479029,112719,26789,229135,14761,108032,36121,6261,5479,5898,3325,14127,301449,673308,52596,12520,15573,13314,193871,11494,57222,11106,11009,111166,2347,3156
126,NH24A,559,BXD84,HF,F,20134,20751,16008,10799,10818,1468,12748,653,15826,61766,31548,27156,12279,8020,3140,3907,8158,17585,2572,56231,62660,3667,2252,58173,148664,11252,161086,10168,8290,14770,27296,5227,7588869,2034,117315,18320,3703,3552,4729,169761,30054,22021,66706,1684,76091,46357,4786,4235,4313,3148,11693,8328,18146,594780,98236,85749,34017,5096,4538,6136,2972,27036,95106,2077,6266,5065,185736,23367,2355,2528,2129,4689,8039,5801,72163,28588,103518,4228,209720,17201,61650,3298,3013,2184,3590,3376,2011519,8595,903,184814,73395,17193,7752,9160,29716,68556,1939,43286,2324,4804,6356,3064,202010,3625,178571,9000,3877,40061,2312,12841,14361,3113,219028,37990,10008,7382,7622,117219,26048,2577,1601,1496,1194,3020,514952,10521,76413,41961,1961,11964,1315,3963,6121,1662,1834,4104,259163,21086,170777,24150,445380,5408,104273,816840,27559,11695,9394,15138,32397,5473,861,9361,14664,2851,3360,27248,45282,4133,223494,36084,1779057,11623,8319,3266,3260,2753,106581,11306,101246,20241,47596,188075,11916,6166,12652418,3935,641397,53816,77361,6961,4203,6965,12090,2675,20349,3819,4165,7151,11181,14559,1240,2566,2476,1742,57093,4113,2737,10515,36487,12743,7834,1434,6031,82576,2963,3940,10502,5919,14678,6788,2983,15059,12569,1546,5056,164646,6743,131990,7423,2709,3826,5933,406078,13567,10515,65374,7847925,3127,3080,4365,12966,9505,1533,9169,6527,70753,1391,79639,545614,58654,7602,4416,3392,8223,19881,10911,33046,33046,27609,22404,12212,2905,16917,2642,1856,7291,79952,36113,15567,43620,10973,9561,10005,3669,7097,3302,2424,3100,22371,7669,400835,114796,457209,13269,57808,16393,2406,15277,31614,1889681,657385,1462078,107862,27011,219024,13889,104518,36409,6547,5564,5728,3735,14151,290710,658053,51687,13599,15192,12760,187795,12552,55658,12176,12176,109580,2224,2887
